Brand,AnnualDemand,AvgPurchasePrice,HoldingCost,OrderingCost,EOQ,OrdersPerYear,TotalOrderingCost,TotalHoldingCost,TotalInventoryCost
18347,1433,8.58,1.7160000000000002,150,501,3,450,429.85800000000006,879.8580000000001
8761,1432,7.08,1.4160000000000001,150,551,3,450,390.10800000000006,840.1080000000001
35442,1432,8.21,1.6420000000000003,150,511,3,450,419.53100000000006,869.5310000000001
4413,1427,1.44,0.288,150,1219,2,300,175.53599999999997,475.53599999999994
6281,1426,8.96,1.7920000000000003,150,489,3,450,438.14400000000006,888.144
41712,1420,3.28,0.656,150,806,2,300,264.368,564.3679999999999
8576,1418,3.67,0.734,150,761,2,300,279.287,579.287
6869,1407,6.8,1.36,150,557,3,450,378.76000000000005,828.76
16610,1407,6.8,1.36,150,557,3,450,378.76000000000005,828.76
5312,1404,14.7,2.94,150,379,4,600,557.13,1157.13
5404,1404,4.32,0.8640000000000001,150,698,3,450,301.53600000000006,751.5360000000001
14240,1401,5.36,1.072,150,626,3,450,335.536,785.5360000000001
3762,1397,4.61,0.9220000000000002,150,674,3,450,310.71400000000006,760.714
4226,1396,7.68,1.536,150,522,3,450,400.896,850.896
24002,1395,4.63,0.926,150,672,3,450,311.136,761.136
35412,1392,5.97,1.194,150,591,3,450,352.827,802.827
19662,1389,4.07,0.8140000000000001,150,715,2,300,291.005,591.005
1637,1389,8.13,1.6260000000000003,150,506,3,450,411.3780000000001,861.3780000000002
5242,1388,22.05,4.41,150,307,5,750,676.9350000000001,1426.935
1955,1388,9.62,1.924,150,465,3,450,447.33,897.3299999999999
24378,1386,6.84,1.368,150,551,3,450,376.884,826.884
39348,1386,6.5,1.3,150,566,3,450,367.90000000000003,817.9000000000001
4488,1385,8.02,1.604,150,509,3,450,408.218,858.2180000000001
4181,1384,9.37,1.8739999999999999,150,471,3,450,441.327,891.327
2797,1383,0.75,0.15000000000000002,150,1663,1,150,124.72500000000002,274.725
5661,1378,10.31,2.0620000000000003,150,448,4,600,461.88800000000003,1061.888
1465,1375,11.02,2.204,150,433,4,600,477.16600000000005,1077.1660000000002
3227,1363,6.86,1.372,150,546,3,450,374.55600000000004,824.556
3842,1360,4.39,0.878,150,682,2,300,299.398,599.398
19948,1351,10.06,2.012,150,449,4,600,451.694,1051.694
12213,1351,5.29,1.058,150,619,3,450,327.451,777.451
29169,1351,10.88,2.176,150,432,4,600,470.016,1070.016
46447,1345,6.12,1.2240000000000002,150,574,3,450,351.28800000000007,801.288
3894,1343,9.08,1.816,150,471,3,450,427.668,877.668
41546,1335,5.51,1.102,150,603,3,450,332.25300000000004,782.253
3244,1329,4.32,0.8640000000000001,150,679,2,300,293.32800000000003,593.328
4379,1320,0.73,0.146,150,1647,1,150,120.231,270.231
34903,1318,4.59,0.918,150,656,3,450,301.104,751.104
8264,1318,5.37,1.074,150,607,3,450,325.959,775.9590000000001
27351,1317,10.38,2.076,150,436,4,600,452.56800000000004,1052.568
538,1314,7.96,1.592,150,498,3,450,396.408,846.408
6918,1312,10.95,2.19,150,424,4,600,464.28,1064.28
5096,1312,7.99,1.598,150,496,3,450,396.30400000000003,846.3040000000001
3238,1312,22.83,4.566,150,294,5,750,671.202,1421.202
41711,1311,3.22,0.6440000000000001,150,781,2,300,251.48200000000006,551.4820000000001
31487,1307,5.29,1.058,150,609,3,450,322.161,772.1610000000001
14129,1305,6.01,1.202,150,571,3,450,343.171,793.171
3326,1305,7.36,1.4720000000000002,150,516,3,450,379.77600000000007,829.7760000000001
8329,1305,4.68,0.9359999999999999,150,647,3,450,302.796,752.796
3827,1283,9.28,1.8559999999999999,150,455,3,450,422.23999999999995,872.24
8619,1282,4.4,0.8800000000000001,150,661,2,300,290.84000000000003,590.84
1379,1280,11.41,2.282,150,410,4,600,467.81,1067.81
1396,1280,10.44,2.088,150,429,3,450,447.87600000000003,897.876
42188,1278,34.01,6.802,150,237,6,900,806.0369999999999,1706.0369999999998
6960,1271,4.6,0.9199999999999999,150,644,2,300,296.23999999999995,596.24
1962,1270,11.02,2.204,150,416,4,600,458.432,1058.432
5367,1266,5.83,1.1660000000000001,150,571,3,450,332.89300000000003,782.893
5153,1261,10.44,2.088,150,426,3,450,444.744,894.744
6647,1258,4.99,0.9980000000000001,150,615,3,450,306.88500000000005,756.885
40193,1256,4.83,0.9660000000000001,150,625,3,450,301.875,751.875
3951,1256,1.83,0.36600000000000005,150,1015,2,300,185.74500000000003,485.745
31488,1254,3.44,0.6880000000000001,150,739,2,300,254.216,554.216
41713,1249,3.22,0.6440000000000001,150,763,2,300,245.68600000000004,545.686
10420,1249,3.35,0.67,150,748,2,300,250.58,550.58
23739,1246,7.25,1.4500000000000002,150,508,3,450,368.30000000000007,818.3000000000001
4380,1241,10.84,2.168,150,414,3,450,448.776,898.7760000000001
8027,1238,1.55,0.31000000000000005,150,1095,2,300,169.72500000000002,469.725
4218,1236,12.31,2.462,150,388,4,600,477.62800000000004,1077.6280000000002
2436,1236,11.99,2.398,150,393,4,600,471.20700000000005,1071.207
10957,1233,6.12,1.2240000000000002,150,550,3,450,336.6000000000001,786.6000000000001
5382,1225,9.44,1.888,150,441,3,450,416.304,866.304
20533,1225,8.55,1.7100000000000002,150,464,3,450,396.72,846.72
4829,1224,9.59,1.9180000000000001,150,438,3,450,420.04200000000003,870.042
3025,1223,9.29,1.8579999999999999,150,444,3,450,412.476,862.476
14342,1222,4.6,0.9199999999999999,150,631,2,300,290.26,590.26
4705,1219,0.76,0.15200000000000002,150,1551,1,150,117.87600000000002,267.87600000000003
3694,1219,13.48,2.696,150,368,4,600,496.064,1096.064
5109,1213,9.84,1.968,150,430,3,450,423.12,873.12
8451,1213,12.59,2.5180000000000002,150,380,4,600,478.4200000000001,1078.42
5440,1212,25.92,5.184000000000001,150,265,5,750,686.8800000000001,1436.88
20357,1211,5.19,1.038,150,592,3,450,307.248,757.248
26463,1210,4.65,0.9300000000000002,150,625,2,300,290.62500000000006,590.625
2760,1208,28.02,5.604,150,254,5,750,711.708,1461.708
8627,1207,5.47,1.094,150,575,3,450,314.52500000000003,764.5250000000001
8626,1205,11.67,2.334,150,394,4,600,459.798,1059.798
18988,1205,8.9,1.7800000000000002,150,451,3,450,401.39000000000004,851.3900000000001
27644,1204,6.84,1.368,150,514,3,450,351.576,801.576
8368,1203,1.51,0.30200000000000005,150,1093,2,300,165.04300000000003,465.043
39593,1203,6.33,1.266,150,534,3,450,338.022,788.0219999999999
3706,1202,13.07,2.6140000000000003,150,371,4,600,484.89700000000005,1084.897
5105,1199,14.81,2.962,150,348,4,600,515.388,1115.388
7254,1198,5.36,1.072,150,579,3,450,310.344,760.344
4678,1197,16.78,3.3560000000000003,150,327,4,600,548.706,1148.7060000000001
3316,1196,8.88,1.7760000000000002,150,449,3,450,398.71200000000005,848.712
44228,1189,5.59,1.118,150,565,3,450,315.83500000000004,765.835
6688,1189,5.81,1.162,150,554,3,450,321.87399999999997,771.874
5254,1187,7.35,1.47,150,492,3,450,361.62,811.62
5311,1183,23.7,4.74,150,274,5,750,649.38,1399.38
4330,1182,20.79,4.158,150,292,5,750,607.0680000000001,1357.0680000000002
6213,1182,5.51,1.102,150,567,3,450,312.41700000000003,762.417
8205,1179,1.53,0.30600000000000005,150,1075,2,300,164.47500000000002,464.475
6654,1177,27.2,5.44,150,255,5,750,693.6,1443.6
812,1176,17.03,3.4060000000000006,150,322,4,600,548.3660000000001,1148.366
43809,1173,5.84,1.168,150,549,3,450,320.616,770.616
6938,1171,4.69,0.9380000000000002,150,612,2,300,287.0280000000001,587.028
8096,1167,1.54,0.30800000000000005,150,1066,2,300,164.16400000000002,464.164
2665,1167,15.38,3.0760000000000005,150,337,4,600,518.306,1118.306
4483,1165,1.93,0.386,150,952,2,300,183.73600000000002,483.736
12586,1164,4.82,0.9640000000000001,150,602,2,300,290.16400000000004,590.164
11827,1162,4.76,0.952,150,605,2,300,287.97999999999996,587.98
5308,1156,0.75,0.15000000000000002,150,1521,1,150,114.07500000000002,264.07500000000005
3089,1155,7.63,1.526,150,477,3,450,363.951,813.951
1373,1155,10.36,2.072,150,409,3,450,423.724,873.7239999999999
14672,1153,11.61,2.322,150,386,3,450,448.146,898.146
1767,1152,19.37,3.8740000000000006,150,299,4,600,579.1630000000001,1179.163
29212,1152,4.59,0.918,150,614,2,300,281.826,581.826
4359,1151,7.71,1.542,150,473,3,450,364.683,814.683
23355,1151,9.6,1.92,150,424,3,450,407.03999999999996,857.04
8214,1145,7.4,1.4800000000000002,150,482,3,450,356.68000000000006,806.6800000000001
39146,1143,6.53,1.306,150,512,3,450,334.336,784.336
6420,1141,3.18,0.6360000000000001,150,734,2,300,233.41200000000003,533.412
4762,1140,5.03,1.006,150,583,2,300,293.249,593.249
2373,1140,10.29,2.058,150,408,3,450,419.832,869.832
3436,1138,18.79,3.758,150,301,4,600,565.579,1165.579
7221,1137,6.86,1.372,150,499,3,450,342.314,792.3140000000001
17876,1137,5.33,1.066,150,566,3,450,301.678,751.678
3938,1137,12.49,2.498,150,370,4,600,462.13000000000005,1062.13
3834,1133,10.23,2.0460000000000003,150,408,3,450,417.38400000000007,867.384
2152,1128,7.19,1.4380000000000002,150,485,3,450,348.71500000000003,798.715
10723,1127,6.2,1.2400000000000002,150,522,3,450,323.64000000000004,773.6400000000001
3808,1124,9.55,1.9100000000000001,150,420,3,450,401.1,851.1
10266,1123,9.58,1.9160000000000001,150,419,3,450,401.40200000000004,851.402
8653,1111,3.53,0.706,150,687,2,300,242.511,542.511
12147,1108,5.26,1.052,150,562,2,300,295.612,595.6120000000001
3730,1106,0.73,0.146,150,1508,1,150,110.08399999999999,260.084
7982,1103,3.95,0.79,150,647,2,300,255.565,555.565
1550,1103,2.91,0.5820000000000001,150,754,2,300,219.41400000000002,519.414
6599,1095,5.78,1.1560000000000001,150,533,3,450,308.074,758.0740000000001
3278,1095,5.79,1.1580000000000001,150,533,3,450,308.607,758.607
4959,1095,0.71,0.142,150,1521,1,150,107.99099999999999,257.991
42766,1094,5.85,1.17,150,530,3,450,310.04999999999995,760.05
5921,1092,14.81,2.962,150,333,4,600,493.17300000000006,1093.173
3701,1089,0.79,0.15800000000000003,150,1438,1,150,113.60200000000002,263.60200000000003
35413,1088,4.72,0.944,150,588,2,300,277.536,577.5360000000001
14805,1088,5.8,1.16,150,530,3,450,307.4,757.4
12666,1088,6.7,1.34,150,494,3,450,330.98,780.98
3627,1087,9.37,1.8739999999999999,150,417,3,450,390.729,840.729
8358,1087,14.49,2.898,150,335,4,600,485.415,1085.415
35664,1086,6.5,1.3,150,501,3,450,325.65000000000003,775.6500000000001
5765,1083,10.36,2.072,150,396,3,450,410.25600000000003,860.2560000000001
540,1080,0.72,0.144,150,1500,1,150,107.99999999999999,258.0
6498,1079,9.73,1.9460000000000002,150,408,3,450,396.98400000000004,846.984
6974,1078,9.08,1.816,150,422,3,450,383.176,833.1759999999999
24805,1077,6.84,1.368,150,486,3,450,332.42400000000004,782.424
34904,1076,4.68,0.9359999999999999,150,587,2,300,274.716,574.716
38502,1075,4.57,0.9140000000000001,150,594,2,300,271.458,571.4580000000001
37821,1068,4.6,0.9199999999999999,150,590,2,300,271.4,571.4
38850,1068,4.65,0.9300000000000002,150,587,2,300,272.95500000000004,572.955
12216,1067,6.66,1.332,150,490,3,450,326.34000000000003,776.34
5297,1064,10.76,2.152,150,385,3,450,414.26000000000005,864.26
36874,1064,4.63,0.926,150,587,2,300,271.781,571.781
32968,1062,6.8,1.36,150,484,3,450,329.12,779.12
7865,1061,23.97,4.794,150,258,5,750,618.4259999999999,1368.426
35411,1061,4.69,0.9380000000000002,150,583,2,300,273.427,573.427
8819,1060,5.1,1.02,150,558,2,300,284.58,584.5799999999999
8628,1060,5.95,1.1900000000000002,150,517,3,450,307.61500000000007,757.615
8312,1059,5.71,1.1420000000000001,150,527,3,450,300.91700000000003,750.917
3851,1058,12.02,2.404,150,363,3,450,436.32599999999996,886.326
4304,1058,0.79,0.15800000000000003,150,1417,1,150,111.94300000000003,261.94300000000004
5381,1056,0.73,0.146,150,1473,1,150,107.529,257.529
28658,1056,4.53,0.9060000000000001,150,591,2,300,267.723,567.723
8170,1054,2.17,0.434,150,854,2,300,185.318,485.318
38181,1054,3.97,0.794,150,631,2,300,250.507,550.5070000000001
3821,1051,8.2,1.64,150,438,3,450,359.15999999999997,809.16
807,1051,13.23,2.6460000000000004,150,345,4,600,456.43500000000006,1056.435
3502,1049,8.14,1.6280000000000001,150,440,3,450,358.16,808.1600000000001
4679,1049,8.63,1.7260000000000002,150,427,3,450,368.50100000000003,818.501
1348,1046,11.84,2.368,150,364,3,450,430.976,880.976
16262,1041,7.18,1.436,150,466,3,450,334.58799999999997,784.588
2122,1041,7.8,1.56,150,447,3,450,348.66,798.6600000000001
8838,1039,7.71,1.542,150,450,3,450,346.95,796.95
3042,1038,8.63,1.7260000000000002,150,425,3,450,366.77500000000003,816.7750000000001
8837,1038,4.13,0.8260000000000001,150,614,2,300,253.58200000000002,553.582
3871,1037,8.2,1.64,150,436,3,450,357.52,807.52
3703,1034,4.64,0.9279999999999999,150,578,2,300,268.192,568.192
4233,1033,7.87,1.574,150,444,3,450,349.428,799.428
2932,1032,24.61,4.922000000000001,150,251,5,750,617.7110000000001,1367.7110000000002
4878,1030,4.92,0.984,150,560,2,300,275.52,575.52
24369,1029,8.21,1.6420000000000003,150,434,3,450,356.3140000000001,806.3140000000001
14539,1027,10.06,2.012,150,391,3,450,393.346,843.346
32915,1027,9.99,1.9980000000000002,150,393,3,450,392.607,842.607
8288,1025,7.94,1.588,150,440,3,450,349.36,799.36
3787,1023,11.8,2.3600000000000003,150,361,3,450,425.9800000000001,875.98
18107,1022,3.22,0.6440000000000001,150,690,2,300,222.18000000000004,522.1800000000001
4703,1020,0.77,0.15400000000000003,150,1410,1,150,108.57000000000002,258.57000000000005
2753,1019,44.77,8.954,150,185,6,900,828.245,1728.245
16370,1017,5.44,1.088,150,530,2,300,288.32,588.3199999999999
32263,1016,6.8,1.36,150,473,3,450,321.64000000000004,771.6400000000001
1220,1016,21.89,4.378,150,264,4,600,577.896,1177.896
7978,1016,3.95,0.79,150,621,2,300,245.29500000000002,545.2950000000001
15035,1012,7.33,1.4660000000000002,150,455,3,450,333.51500000000004,783.5150000000001
8480,1010,11.19,2.238,150,368,3,450,411.792,861.7919999999999
2656,1009,19.52,3.904,150,278,4,600,542.656,1142.656
3549,1007,17.82,3.564,150,291,4,600,518.562,1118.562
1545,1006,19.42,3.8840000000000003,150,279,4,600,541.8180000000001,1141.8180000000002
31494,1004,6.02,1.204,150,500,3,450,301.0,751.0
3747,999,5.18,1.036,150,538,2,300,278.684,578.684
3389,999,12.49,2.498,150,346,3,450,432.15400000000005,882.154
3724,997,12.31,2.462,150,349,3,450,429.619,879.619
16289,994,5.19,1.038,150,536,2,300,278.184,578.184
36770,989,6.13,1.226,150,492,3,450,301.596,751.596
2149,987,5.34,1.068,150,527,2,300,281.418,581.418
28889,986,10.61,2.122,150,373,3,450,395.753,845.7529999999999
24419,982,6.74,1.348,150,467,3,450,314.75800000000004,764.758
27735,979,6.53,1.306,150,474,3,450,309.522,759.5219999999999
46764,979,8.21,1.6420000000000003,150,423,3,450,347.2830000000001,797.2830000000001
4563,977,12.14,2.4280000000000004,150,347,3,450,421.25800000000004,871.258
4683,977,2.96,0.592,150,704,2,300,208.384,508.384
1479,975,9.22,1.8440000000000003,150,398,3,450,366.9560000000001,816.9560000000001
3779,971,9.35,1.87,150,395,3,450,369.32500000000005,819.325
35414,969,6.13,1.226,150,487,2,300,298.531,598.531
5337,969,20.6,4.12,150,266,4,600,547.96,1147.96
31349,965,4.72,0.944,150,554,2,300,261.488,561.488
36523,964,10.34,2.068,150,374,3,450,386.716,836.716
3456,964,13.27,2.654,150,330,3,450,437.90999999999997,887.91
3668,961,34.12,6.824,150,206,5,750,702.872,1452.8719999999998
8345,960,3.37,0.674,150,654,2,300,220.39800000000002,520.398
5536,960,1.15,0.22999999999999998,150,1119,1,150,128.685,278.685
4222,959,7.99,1.598,150,424,3,450,338.776,788.7760000000001
3571,958,1.47,0.294,150,989,1,150,145.38299999999998,295.383
4429,955,17.31,3.4619999999999997,150,288,4,600,498.52799999999996,1098.528
5849,952,12.4,2.4800000000000004,150,339,3,450,420.36000000000007,870.3600000000001
3272,952,13.23,2.6460000000000004,150,329,3,450,435.26700000000005,885.267
44494,946,4.5,0.9,150,562,2,300,252.9,552.9
35918,945,6.49,1.298,150,467,3,450,303.083,753.0830000000001
5292,944,13.13,2.6260000000000003,150,328,3,450,430.66400000000004,880.664
1281,942,11.19,2.238,150,355,3,450,397.245,847.245
31277,940,10.95,2.19,150,359,3,450,393.105,843.105
8200,937,2.18,0.43600000000000005,150,803,2,300,175.05400000000003,475.05400000000003
1269,937,19.11,3.822,150,271,4,600,517.881,1117.8809999999999
4291,936,10.39,2.0780000000000003,150,368,3,450,382.35200000000003,832.3520000000001
32108,934,10.31,2.0620000000000003,150,369,3,450,380.4390000000001,830.4390000000001
5315,932,19.22,3.844,150,270,4,600,518.9399999999999,1118.94
8339,932,30.21,6.042000000000001,150,215,5,750,649.5150000000001,1399.515
2894,931,12.94,2.588,150,329,3,450,425.726,875.726
3766,929,9.35,1.87,150,386,3,450,360.91,810.9100000000001
1395,929,5.88,1.176,150,487,2,300,286.356,586.356
3133,924,8.79,1.758,150,397,3,450,348.963,798.963
23256,923,9.39,1.8780000000000001,150,384,3,450,360.576,810.576
3216,922,7.68,1.536,150,424,3,450,325.632,775.6320000000001
4478,916,13.53,2.706,150,319,3,450,431.60699999999997,881.607
38457,913,4.59,0.918,150,546,2,300,250.614,550.614
8000,913,53.96,10.792000000000002,150,159,6,900,857.9640000000002,1757.9640000000002
20862,911,8.55,1.7100000000000002,150,400,3,450,342.00000000000006,792.0
800,911,24.02,4.804,150,239,4,600,574.0780000000001,1174.078
5438,911,7.51,1.502,150,427,3,450,320.677,770.677
8040,910,6.01,1.202,150,477,2,300,286.67699999999996,586.6769999999999
36771,908,5.97,1.194,150,478,2,300,285.366,585.366
6575,908,5.84,1.168,150,483,2,300,282.072,582.072
77,908,10.39,2.0780000000000003,150,362,3,450,376.11800000000005,826.118
5392,907,13.63,2.7260000000000004,150,316,3,450,430.7080000000001,880.7080000000001
26092,906,4.79,0.9580000000000001,150,533,2,300,255.30700000000002,555.307
3219,905,0.74,0.148,150,1354,1,150,100.196,250.196
32749,905,5.26,1.052,150,508,2,300,267.208,567.2080000000001
8506,904,21.42,4.284000000000001,150,252,4,600,539.7840000000001,1139.784
3257,903,4.5,0.9,150,549,2,300,247.05,547.05
11488,903,7.53,1.5060000000000002,150,424,3,450,319.27200000000005,769.272
1345,900,28.45,5.69,150,218,5,750,620.21,1370.21
4174,896,21.59,4.3180000000000005,150,250,4,600,539.7500000000001,1139.75
3041,895,5.83,1.1660000000000001,150,480,2,300,279.84000000000003,579.84
16328,895,2.75,0.55,150,699,2,300,192.22500000000002,492.225
5054,893,1.42,0.284,150,971,1,150,137.88199999999998,287.88199999999995
33582,888,6.46,1.292,150,454,2,300,293.284,593.284
10239,887,9.08,1.816,150,383,3,450,347.764,797.764
4734,886,11.9,2.3800000000000003,150,334,3,450,397.46000000000004,847.46
3150,885,8.65,1.7300000000000002,150,392,3,450,339.08000000000004,789.08
1415,883,10.39,2.0780000000000003,150,357,3,450,370.92300000000006,820.923
10236,882,7.81,1.562,150,412,3,450,321.772,771.7719999999999
35666,880,6.12,1.2240000000000002,150,464,2,300,283.9680000000001,583.9680000000001
8526,877,20.43,4.086,150,254,4,600,518.922,1118.922
4194,877,9.48,1.8960000000000001,150,373,3,450,353.60400000000004,803.604
19494,876,10.13,2.0260000000000002,150,360,3,450,364.68000000000006,814.6800000000001
38178,874,4.13,0.8260000000000001,150,563,2,300,232.519,532.519
2690,871,7.35,1.47,150,422,3,450,310.17,760.1700000000001
3158,869,12.77,2.5540000000000003,150,319,3,450,407.36300000000006,857.363
4881,867,14.81,2.962,150,296,3,450,438.37600000000003,888.376
7302,866,6.42,1.284,150,450,2,300,288.90000000000003,588.9000000000001
415,866,13.04,2.608,150,316,3,450,412.064,862.0640000000001
3877,865,8.65,1.7300000000000002,150,387,3,450,334.75500000000005,784.7550000000001
5170,863,9.99,1.9980000000000002,150,360,3,450,359.64000000000004,809.6400000000001
44511,863,9.49,1.8980000000000001,150,369,3,450,350.18100000000004,800.181
523,862,7.09,1.4180000000000001,150,427,3,450,302.74300000000005,752.743
16806,858,5.3,1.06,150,493,2,300,261.29,561.29
5060,858,9.35,1.87,150,371,3,450,346.88500000000005,796.885
2508,857,1.59,0.31800000000000006,150,899,1,150,142.94100000000003,292.94100000000003
39384,856,8.96,1.7920000000000003,150,379,3,450,339.58400000000006,789.5840000000001
46379,854,9.39,1.8780000000000001,150,369,3,450,346.49100000000004,796.491
1001,853,4.28,0.8560000000000001,150,547,2,300,234.116,534.116
1886,851,7.96,1.592,150,400,3,450,318.40000000000003,768.4000000000001
18950,849,12.32,2.4640000000000004,150,322,3,450,396.70400000000006,846.7040000000001
46021,849,6.61,1.322,150,439,2,300,290.17900000000003,590.1790000000001
37731,849,6.7,1.34,150,436,2,300,292.12,592.12
8693,848,7.14,1.428,150,422,3,450,301.308,751.308
3154,848,7.8,1.56,150,404,3,450,315.12,765.12
37826,848,4.66,0.932,150,522,2,300,243.252,543.252
5725,847,7.4,1.4800000000000002,150,414,3,450,306.36000000000007,756.3600000000001
38131,846,6.84,1.368,150,431,2,300,294.80400000000003,594.8040000000001
40096,846,10.52,2.104,150,347,3,450,365.04400000000004,815.0440000000001
2105,844,7.87,1.574,150,401,3,450,315.587,765.587
45503,840,6.8,1.36,150,430,2,300,292.40000000000003,592.4000000000001
8462,837,15.82,3.164,150,282,3,450,446.124,896.124
4201,837,9.55,1.9100000000000001,150,363,3,450,346.665,796.665
4945,837,7.47,1.494,150,410,3,450,306.27,756.27
41213,836,12.07,2.414,150,322,3,450,388.654,838.654
8620,834,8.75,1.75,150,378,3,450,330.75,780.75
24455,832,11.71,2.342,150,326,3,450,381.74600000000004,831.7460000000001
8599,830,4.44,0.8880000000000001,150,530,2,300,235.32000000000002,535.32
4670,828,2.87,0.5740000000000001,150,658,2,300,188.84600000000003,488.846
4783,827,8.88,1.7760000000000002,150,374,3,450,332.112,782.1120000000001
8840,827,7.96,1.592,150,395,3,450,314.42,764.4200000000001
597,826,21.53,4.306,150,240,4,600,516.72,1116.72
1178,825,7.83,1.566,150,398,3,450,311.634,761.634
8032,824,5.26,1.052,150,485,2,300,255.11,555.11
11957,823,9.93,1.986,150,353,3,450,350.529,800.529
6524,822,4.57,0.9140000000000001,150,519,2,300,237.18300000000005,537.183
