Brand,EndingStock,AvgPrice,InventoryValue,TotalSold,StockToSales,MovementClass
40454,6,12.99,77.94,47.0,0.1276595744680851,Fast Moving
40455,20,7.99,159.8,0.0,inf,Dead Stock
40456,197,13.99,2756.03,32.0,6.15625,Slow Moving
40483,251,18.99,4766.49,127.0,1.9763779527559056,Normal
40513,41,17.99,737.5899999999999,4.0,10.25,Slow Moving
40538,171,15.99,2734.29,59.0,2.8983050847457625,Slow Moving
40545,1377,14.99,20641.23,1613.0,0.8536887786732796,Normal
40559,723,11.989999999999998,8668.769999999999,395.0,1.830379746835443,Normal
40561,208,10.99,2285.92,112.0,1.8571428571428572,Normal
40568,12,14.99,179.88,0.0,inf,Dead Stock
40575,8,34.99,279.92,0.0,inf,Dead Stock
40583,54,10.99,593.46,28.0,1.9285714285714286,Normal
40604,1,114.99,114.99,0.0,inf,Dead Stock
40607,86,16.99,1461.1399999999999,4.0,21.5,Slow Moving
40608,6,14.99,89.94,4.0,1.5,Normal
40621,533,18.99,10121.67,260.0,2.05,Slow Moving
40658,164,27.99,4590.36,43.0,3.813953488372093,Slow Moving
40667,275,15.989999999999998,4397.25,3.0,91.66666666666667,Slow Moving
40753,35,12.99,454.65000000000003,0.0,inf,Dead Stock
40755,26,13.99,363.74,0.0,inf,Dead Stock
40757,24,11.99,287.76,0.0,inf,Dead Stock
40766,101,10.99,1109.99,16.0,6.3125,Slow Moving
40767,4,13.99,55.96,0.0,inf,Dead Stock
40771,24,25.99,623.76,2.0,12.0,Slow Moving
40782,1,233.99,233.99,0.0,inf,Dead Stock
40786,205,14.99,3072.95,176.0,1.1647727272727273,Normal
40801,424,9.99,4235.76,174.0,2.4367816091954024,Slow Moving
40822,26,19.99,519.74,0.0,inf,Dead Stock
40825,3,8.99,26.97,3.0,1.0,Normal
40837,294,29.99,8817.06,21.0,14.0,Slow Moving
40926,145,4.99,723.5500000000001,61.0,2.377049180327869,Slow Moving
40965,296,24.989999999999995,7397.039999999998,41.0,7.219512195121951,Slow Moving
41003,92,21.99,2023.08,17.0,5.411764705882353,Slow Moving
41030,326,16.99,5538.74,133.0,2.4511278195488724,Slow Moving
41032,262,16.99,4451.379999999999,29.0,9.03448275862069,Slow Moving
41033,1225,8.99,11012.75,322.0,3.8043478260869565,Slow Moving
41034,6452,8.95,57745.399999999994,3780.0,1.7068783068783069,Normal
41053,22,21.99,483.78,0.0,inf,Dead Stock
41062,259,17.99,4659.41,78.0,3.3205128205128207,Slow Moving
41065,394,16.99,6694.0599999999995,66.0,5.96969696969697,Slow Moving
41070,588,12.99,7638.12,59.0,9.966101694915254,Slow Moving
41072,3706,11.99,44434.94,685.0,5.41021897810219,Slow Moving
41081,62,17.99,1115.3799999999999,7.0,8.857142857142858,Slow Moving
41087,56,8.49,475.44,24.0,2.3333333333333335,Slow Moving
41122,28,28.99,811.7199999999999,0.0,inf,Dead Stock
41132,6,11.99,71.94,12.0,0.5,Fast Moving
41133,23,11.99,275.77,0.0,inf,Dead Stock
41141,4,25.99,103.96,13.0,0.3076923076923077,Fast Moving
41143,2052,8.99,18447.48,302.0,6.7947019867549665,Slow Moving
41144,246,8.99,2211.54,29.0,8.482758620689655,Slow Moving
41157,262,15.99,4189.38,120.0,2.183333333333333,Slow Moving
41159,2621,24.99,65498.78999999999,629.0,4.166931637519872,Slow Moving
41169,31,3.99,123.69000000000001,0.0,inf,Dead Stock
41170,199,3.9900000000000007,794.0100000000001,23.0,8.652173913043478,Slow Moving
41171,39,3.99,155.61,15.0,2.6,Slow Moving
41172,41,3.99,163.59,24.0,1.7083333333333333,Normal
41212,1530,14.99,22934.7,474.0,3.2278481012658227,Slow Moving
41213,2686,16.99,45635.14,836.0,3.212918660287081,Slow Moving
41215,2,14.49,28.98,32.0,0.0625,Fast Moving
41219,1,99.99,99.99,0.0,inf,Dead Stock
41220,2,49.99,99.98,0.0,inf,Dead Stock
41222,116,16.99,1970.84,55.0,2.109090909090909,Slow Moving
41231,36,13.99,503.64,3.0,12.0,Slow Moving
41251,2433,6.99,17006.670000000002,563.0,4.321492007104796,Slow Moving
41252,1341,7.99,10714.59,732.0,1.8319672131147542,Normal
41253,2483,11.99,29771.170000000002,776.0,3.1997422680412373,Slow Moving
41254,2663,11.99,31929.37,409.0,6.511002444987775,Slow Moving
41304,166,19.99,3318.3399999999997,15.0,11.066666666666666,Slow Moving
41309,19,14.99,284.81,2.0,9.5,Slow Moving
41321,2781,16.95,47137.95,475.0,5.854736842105263,Slow Moving
41348,178,17.99,3202.22,38.0,4.684210526315789,Slow Moving
41354,20,12.49,249.8,0.0,inf,Dead Stock
41372,106,14.99,1588.94,22.0,4.818181818181818,Slow Moving
41375,21,15.99,335.79,0.0,inf,Dead Stock
41377,197,9.99,1968.03,28.0,7.035714285714286,Slow Moving
41394,35,22.99,804.65,16.0,2.1875,Slow Moving
41405,508,15.99,8122.92,257.0,1.9766536964980546,Normal
41409,118,17.99,2122.8199999999997,34.0,3.4705882352941178,Slow Moving
41411,7,10.99,76.93,4.0,1.75,Normal
41412,215,11.99,2577.85,101.0,2.128712871287129,Slow Moving
41415,74,12.99,961.26,19.0,3.8947368421052633,Slow Moving
41416,194,12.99,2520.06,75.0,2.5866666666666664,Slow Moving
41417,3,19.99,59.97,0.0,inf,Dead Stock
41485,1,38.99,38.99,6.0,0.16666666666666666,Fast Moving
41530,922,9.99,9210.78,411.0,2.24330900243309,Slow Moving
41531,38,7.99,303.62,3.0,12.666666666666666,Slow Moving
41532,8,9.55,76.4,23.0,0.34782608695652173,Fast Moving
41537,773,27.99,21636.27,320.0,2.415625,Slow Moving
41546,1296,7.99,10355.04,1335.0,0.9707865168539326,Normal
41558,21,12.99,272.79,0.0,inf,Dead Stock
41575,25,50.99,1274.75,13.0,1.9230769230769231,Normal
41588,236,119.98999999999998,28317.639999999996,12.0,19.666666666666668,Slow Moving
41589,94,49.99,4699.06,9.0,10.444444444444445,Slow Moving
41605,174,62.99,10960.26,19.0,9.157894736842104,Slow Moving
41612,85,38.99,3314.15,7.0,12.142857142857142,Slow Moving
41614,83,38.99,3236.17,22.0,3.772727272727273,Slow Moving
41627,1,10.49,10.49,22.0,0.045454545454545456,Fast Moving
41629,211,13.99,2951.89,86.0,2.453488372093023,Slow Moving
41633,373,13.99,5218.27,62.0,6.016129032258065,Slow Moving
41711,1264,5.99,7571.360000000001,1311.0,0.9641495041952708,Normal
41712,1560,5.99,9344.4,1420.0,1.0985915492957747,Normal
41713,1317,5.99,7888.83,1249.0,1.054443554843875,Normal
41714,1564,5.99,9368.36,1772.0,0.8826185101580135,Normal
41727,23,6.99,160.77,12.0,1.9166666666666667,Normal
41751,3245,8.99,29172.55,307.0,10.570032573289902,Slow Moving
41759,280,7.989999999999999,2237.2,140.0,2.0,Normal
41762,58,99.99,5799.42,17.0,3.411764705882353,Slow Moving
41778,6,15.99,95.94,26.0,0.23076923076923078,Fast Moving
41786,82,8.49,696.1800000000001,299.0,0.27424749163879597,Fast Moving
41787,487,27.99,13631.13,76.0,6.407894736842105,Slow Moving
41795,12,12.99,155.88,0.0,inf,Dead Stock
41820,29,17.99,521.7099999999999,27.0,1.0740740740740742,Normal
41827,691,14.99,10358.09,175.0,3.9485714285714284,Slow Moving
41831,20,5.49,109.80000000000001,8.0,2.5,Slow Moving
41862,43,5.989999999999999,257.57,0.0,inf,Dead Stock
41864,31,10.99,340.69,12.0,2.5833333333333335,Slow Moving
41868,134,49.99,6698.66,18.0,7.444444444444445,Slow Moving
41899,342,11.99,4100.58,105.0,3.257142857142857,Slow Moving
41912,376,12.99,4884.24,98.0,3.836734693877551,Slow Moving
41918,84,5.99,503.16,20.0,4.2,Slow Moving
41927,354,14.99,5306.46,116.0,3.0517241379310347,Slow Moving
41940,905,23.99,21710.949999999997,496.0,1.8245967741935485,Normal
41965,710,14.989999999999998,10642.9,153.0,4.640522875816994,Slow Moving
41970,514,14.99,7704.86,321.0,1.601246105919003,Normal
41974,163,6.99,1139.3700000000001,84.0,1.9404761904761905,Normal
41978,36,47.99,1727.64,5.0,7.2,Slow Moving
41981,122,38.99,4756.780000000001,80.0,1.525,Normal
41983,23,31.99,735.77,12.0,1.9166666666666667,Normal
41984,12,31.99,383.88,26.0,0.46153846153846156,Fast Moving
41985,1,52.99,52.99,1.0,1.0,Normal
41990,379,52.99,20083.21,100.0,3.79,Slow Moving
42018,122,11.99,1462.78,39.0,3.128205128205128,Slow Moving
42052,0,89.99,0.0,10.0,0.0,Fast Moving
42053,266,39.99,10637.34,105.0,2.533333333333333,Slow Moving
42080,4,12.99,51.96,2.0,2.0,Normal
42097,432,7.99,3451.6800000000003,4.0,108.0,Slow Moving
42099,533,17.99,9588.67,638.0,0.835423197492163,Normal
42115,387,22.49,8703.63,6.0,64.5,Slow Moving
42117,512,14.49,7418.88,50.0,10.24,Slow Moving
42118,560,10.49,5874.400000000001,70.0,8.0,Slow Moving
42122,922,6.79,6260.38,434.0,2.1244239631336406,Slow Moving
42124,309,19.99,6176.91,26.0,11.884615384615385,Slow Moving
42158,22,12.99,285.78000000000003,17.0,1.2941176470588236,Normal
42162,11,13.99,153.89000000000001,1.0,11.0,Slow Moving
42167,172,14.99,2578.28,47.0,3.6595744680851063,Slow Moving
42172,262,9.99,2617.38,245.0,1.0693877551020408,Normal
42188,3466,49.99,173265.34,1278.0,2.712050078247261,Slow Moving
42211,22,11.99,263.78000000000003,0.0,inf,Dead Stock
42212,338,5.990000000000001,2024.6200000000003,269.0,1.2565055762081785,Normal
42255,207,25.99,5379.929999999999,153.0,1.3529411764705883,Normal
42256,3,5.29,15.870000000000001,26.0,0.11538461538461539,Fast Moving
42258,29,19.99,579.7099999999999,0.0,inf,Dead Stock
42264,188,54.99,10338.12,46.0,4.086956521739131,Slow Moving
42275,73,19.99,1459.27,38.0,1.9210526315789473,Normal
42333,1,13.99,13.99,0.0,inf,Dead Stock
42337,21,10.99,230.79,0.0,inf,Dead Stock
42348,9,7.99,71.91,6.0,1.5,Normal
42350,1076,18.99,20433.239999999998,113.0,9.52212389380531,Slow Moving
42385,24,5.29,126.96000000000001,37.0,0.6486486486486487,Normal
42386,144,8.49,1222.56,226.0,0.6371681415929203,Normal
42392,30,3.99,119.7,0.0,inf,Dead Stock
42399,586,9.99,5854.14,191.0,3.068062827225131,Slow Moving
42401,219,9.99,2187.81,65.0,3.3692307692307693,Slow Moving
42403,222,21.99,4881.78,9.0,24.666666666666668,Slow Moving
42413,1085,8.99,9754.15,370.0,2.9324324324324325,Slow Moving
42420,957,7.99,7646.43,652.0,1.4677914110429449,Normal
42421,2866,13.99,40095.340000000004,368.0,7.788043478260869,Slow Moving
42422,4373,12.99,56805.270000000004,651.0,6.717357910906298,Slow Moving
42423,25,30.99,774.75,15.0,1.6666666666666667,Normal
42436,11,3.99,43.89,12.0,0.9166666666666666,Normal
42437,15,8.99,134.85,0.0,inf,Dead Stock
42438,41,3.99,163.59,0.0,inf,Dead Stock
42439,21,8.99,188.79,6.0,3.5,Slow Moving
42456,131,31.99,4190.69,40.0,3.275,Slow Moving
42462,1768,9.99,17662.32,583.0,3.032590051457976,Slow Moving
42579,1158,9.99,11568.42,675.0,1.7155555555555555,Normal
42581,37,19.99,739.63,0.0,inf,Dead Stock
42601,67,8.99,602.33,76.0,0.881578947368421,Normal
42602,141,8.99,1267.59,68.0,2.073529411764706,Slow Moving
42603,66,8.99,593.34,84.0,0.7857142857142857,Normal
42640,208,9.99,2077.92,79.0,2.632911392405063,Slow Moving
42642,382,11.99,4580.18,211.0,1.8104265402843602,Normal
42643,4,11.99,47.96,0.0,inf,Dead Stock
42655,10,67.99,679.9,0.0,inf,Dead Stock
42663,302,8.99,2714.98,66.0,4.575757575757576,Slow Moving
42671,23,13.99,321.77,0.0,inf,Dead Stock
42672,52,37.99,1975.48,0.0,inf,Dead Stock
42676,29,54.99,1594.71,0.0,inf,Dead Stock
42677,7,54.99,384.93,0.0,inf,Dead Stock
42678,580,5.99,3474.2000000000003,436.0,1.3302752293577982,Normal
42685,82,47.99,3935.1800000000003,7.0,11.714285714285714,Slow Moving
42691,145,12.990000000000002,1883.5500000000002,18.0,8.055555555555555,Slow Moving
42710,0,7.989999999999999,0.0,0.0,inf,Dead Stock
42733,9,32.99,296.91,0.0,inf,Dead Stock
42734,8,24.99,199.92,0.0,inf,Dead Stock
42735,321,10.989999999999998,3527.7899999999995,122.0,2.6311475409836067,Slow Moving
42752,5,3.79,18.95,24.0,0.20833333333333334,Fast Moving
42753,12,3.79,45.480000000000004,36.0,0.3333333333333333,Fast Moving
42759,13,11.99,155.87,3.0,4.333333333333333,Slow Moving
42764,3991,8.99,35879.090000000004,2138.0,1.8666978484565013,Normal
42765,1233,8.99,11084.67,264.0,4.670454545454546,Slow Moving
42766,2886,8.99,25945.14,1094.0,2.6380255941499087,Slow Moving
42785,12,99.99,1199.8799999999999,8.0,1.5,Normal
42789,45,13.99,629.55,19.0,2.3684210526315788,Slow Moving
42797,0,18.49,0.0,41.0,0.0,Fast Moving
42801,86,15.99,1375.14,34.0,2.5294117647058822,Slow Moving
42828,24,12.99,311.76,0.0,inf,Dead Stock
42864,8,13.49,107.92,2.0,4.0,Slow Moving
42874,3996,16.95,67732.2,360.0,11.1,Slow Moving
42881,3583,8.99,32211.170000000002,1841.0,1.9462248777838131,Normal
42884,103,149.99,15448.970000000001,7.0,14.714285714285714,Slow Moving
42886,175,19.99,3498.2499999999995,69.0,2.536231884057971,Slow Moving
42894,10,17.99,179.89999999999998,0.0,inf,Dead Stock
42897,163,58.989999999999995,9615.369999999999,0.0,inf,Dead Stock
42933,5,12.99,64.95,3.0,1.6666666666666667,Normal
42934,21,11.99,251.79,27.0,0.7777777777777778,Normal
42948,1094,9.99,10929.06,418.0,2.617224880382775,Slow Moving
42949,81,13.99,1133.19,18.0,4.5,Slow Moving
42952,2,29.99,59.98,0.0,inf,Dead Stock
42953,146,22.99,3356.54,75.0,1.9466666666666668,Normal
43011,0,11.99,0.0,0.0,inf,Dead Stock
43013,12,11.990000000000002,143.88000000000002,2.0,6.0,Slow Moving
43019,20,84.99,1699.8,9.0,2.2222222222222223,Slow Moving
43020,77,142.99,11010.230000000001,22.0,3.5,Slow Moving
43022,75,37.99,2849.25,0.0,inf,Dead Stock
43023,55,39.99,2199.4500000000003,0.0,inf,Dead Stock
43027,12,14.99,179.88,0.0,inf,Dead Stock
43043,630,7.990000000000001,5033.700000000001,351.0,1.794871794871795,Normal
43092,456,21.99,10027.439999999999,316.0,1.4430379746835442,Normal
43097,80,35.99,2879.2000000000003,24.0,3.3333333333333335,Slow Moving
43124,256,5.99,1533.44,251.0,1.0199203187250996,Normal
43129,248,12.990000000000002,3221.5200000000004,95.0,2.610526315789474,Slow Moving
43131,277,14.99,4152.2300000000005,230.0,1.2043478260869565,Normal
43134,43,69.99,3009.5699999999997,7.0,6.142857142857143,Slow Moving
43143,113,8.99,1015.87,50.0,2.26,Slow Moving
43152,81,37.99,3077.19,5.0,16.2,Slow Moving
43184,162,15.99,2590.38,61.0,2.6557377049180326,Slow Moving
43193,189,8.99,1699.1100000000001,51.0,3.7058823529411766,Slow Moving
43223,4961,8.99,44599.39,2157.0,2.2999536393138618,Slow Moving
43224,618,13.989999999999998,8645.82,96.0,6.4375,Slow Moving
43225,2006,26.990000000000002,54141.94,165.0,12.157575757575758,Slow Moving
43232,162,9.99,1618.38,64.0,2.53125,Slow Moving
43237,25,26.99,674.75,8.0,3.125,Slow Moving
43245,645,9.99,6443.55,474.0,1.360759493670886,Normal
43247,6,12.99,77.94,1.0,6.0,Slow Moving
43289,24,12.99,311.76,0.0,inf,Dead Stock
43290,12,12.99,155.88,0.0,inf,Dead Stock
43291,13,12.99,168.87,0.0,inf,Dead Stock
43292,466,9.99,4655.34,592.0,0.7871621621621622,Normal
43293,11,12.99,142.89000000000001,0.0,inf,Dead Stock
43308,100,14.99,1499.0,242.0,0.4132231404958678,Fast Moving
43317,20,4.99,99.80000000000001,2.0,10.0,Slow Moving
43359,216,39.99,8637.84,77.0,2.8051948051948052,Slow Moving
43362,1410,98.95,139519.5,148.0,9.527027027027026,Slow Moving
43363,29,44.99,1304.71,0.0,inf,Dead Stock
43365,920,9.99,9190.800000000001,286.0,3.2167832167832167,Slow Moving
43379,375,12.99,4871.25,102.0,3.676470588235294,Slow Moving
43380,28,11.99,335.72,20.0,1.4,Normal
43385,19,7.99,151.81,0.0,inf,Dead Stock
43395,3,42.99,128.97,0.0,inf,Dead Stock
43425,24,15.99,383.76,0.0,inf,Dead Stock
43430,98,9.99,979.02,32.0,3.0625,Slow Moving
43432,386,5.99,2312.14,0.0,inf,Dead Stock
43433,11,12.99,142.89000000000001,12.0,0.9166666666666666,Normal
43434,2449,24.99,61200.509999999995,814.0,3.0085995085995085,Slow Moving
43450,330,16.99,5606.7,293.0,1.1262798634812288,Normal
43452,9,16.99,152.91,0.0,inf,Dead Stock
43481,86,32.99,2837.1400000000003,0.0,inf,Dead Stock
43489,280,11.99,3357.2000000000003,109.0,2.5688073394495414,Slow Moving
43490,19,13.99,265.81,2.0,9.5,Slow Moving
43513,39,599.99,23399.61,0.0,inf,Dead Stock
43539,23,18.99,436.77,0.0,inf,Dead Stock
43541,3,7.99,23.97,6.0,0.5,Fast Moving
43542,13,15.99,207.87,0.0,inf,Dead Stock
43544,6,15.99,95.94,0.0,inf,Dead Stock
43545,2,7.99,15.98,0.0,inf,Dead Stock
43546,17,15.99,271.83,0.0,inf,Dead Stock
43547,7,7.99,55.93,1.0,7.0,Slow Moving
43548,5,15.99,79.95,0.0,inf,Dead Stock
43553,381,8.99,3425.19,356.0,1.0702247191011236,Normal
43590,934,14.99,14000.66,345.0,2.7072463768115944,Slow Moving
43615,179,18.99,3399.2099999999996,33.0,5.424242424242424,Slow Moving
43618,370,12.99,4806.3,130.0,2.8461538461538463,Slow Moving
43638,26,105.99,2755.74,49.0,0.5306122448979592,Normal
43639,12,27.99,335.88,0.0,inf,Dead Stock
43652,94,21.99,2067.06,14.0,6.714285714285714,Slow Moving
43662,337,29.99,10106.63,14.0,24.071428571428573,Slow Moving
43667,97,49.99,4849.03,3.0,32.333333333333336,Slow Moving
43668,75,49.99,3749.25,0.0,inf,Dead Stock
43673,116,8.99,1042.84,27.0,4.296296296296297,Slow Moving
43681,24,14.99,359.76,0.0,inf,Dead Stock
43685,227,13.99,3175.73,126.0,1.8015873015873016,Normal
43729,7,70.99,496.92999999999995,0.0,inf,Dead Stock
43730,6,59.99,359.94,0.0,inf,Dead Stock
43737,431,8.99,3874.69,89.0,4.842696629213483,Slow Moving
43747,12,11.99,143.88,24.0,0.5,Fast Moving
43777,288,17.99,5181.12,10.0,28.8,Slow Moving
43782,20,34.99,699.8000000000001,0.0,inf,Dead Stock
43784,309,16.99,5249.91,98.0,3.1530612244897958,Slow Moving
43788,451,49.99,22545.49,96.0,4.697916666666667,Slow Moving
43789,17,10.99,186.83,12.0,1.4166666666666667,Normal
43790,18,10.99,197.82,0.0,inf,Dead Stock
43798,608,10.49,6377.92,296.0,2.054054054054054,Slow Moving
43801,216,10.99,2373.84,168.0,1.2857142857142858,Normal
43803,61,4.49,273.89,6.0,10.166666666666666,Slow Moving
43808,1304,7.99,10418.960000000001,236.0,5.52542372881356,Slow Moving
43809,3031,8.99,27248.690000000002,1173.0,2.5839727195225914,Slow Moving
43819,21,10.99,230.79,0.0,inf,Dead Stock
43820,309,10.99,3395.91,188.0,1.6436170212765957,Normal
43821,8,10.99,87.92,0.0,inf,Dead Stock
43832,17,8.99,152.83,80.0,0.2125,Fast Moving
43872,3058,24.99,76419.42,1604.0,1.9064837905236909,Normal
43873,528,67.99,35898.719999999994,83.0,6.36144578313253,Slow Moving
43877,784,26.99,21160.16,69.0,11.36231884057971,Slow Moving
43890,22,15.99,351.78000000000003,3.0,7.333333333333333,Slow Moving
43900,32,44.99,1439.68,2.0,16.0,Slow Moving
43916,42,11.99,503.58,0.0,inf,Dead Stock
43918,342,11.989999999999998,4100.579999999999,222.0,1.5405405405405406,Normal
43919,17,11.99,203.83,7.0,2.4285714285714284,Slow Moving
43920,491,11.989999999999998,5887.089999999999,241.0,2.037344398340249,Slow Moving
43922,17,8.99,152.83,156.0,0.10897435897435898,Fast Moving
43923,6,11.99,71.94,5.0,1.2,Normal
43924,27,15.49,418.23,3.0,9.0,Slow Moving
43937,39,237.99,9281.61,0.0,inf,Dead Stock
43939,106,22.99,2436.94,0.0,inf,Dead Stock
43950,2,23.99,47.98,0.0,inf,Dead Stock
44025,20,39.99,799.8000000000001,9.0,2.2222222222222223,Slow Moving
44035,485,9.99,4845.150000000001,331.0,1.4652567975830815,Normal
44037,1415,4.99,7060.85,1467.0,0.9645535105657805,Normal
44038,3277,10.99,36014.23,2036.0,1.6095284872298625,Normal
44041,490,11.99,5875.1,255.0,1.9215686274509804,Normal
44063,13,11.99,155.87,0.0,inf,Dead Stock
44072,758,10.99,8330.42,322.0,2.3540372670807455,Slow Moving
44081,448,18.99,8507.519999999999,157.0,2.8535031847133756,Slow Moving
44082,443,13.99,6197.57,62.0,7.145161290322581,Slow Moving
44083,345,12.99,4481.55,15.0,23.0,Slow Moving
44084,259,12.99,3364.41,52.0,4.980769230769231,Slow Moving
44102,15,54.99,824.85,7.0,2.142857142857143,Slow Moving
44106,342,14.99,5126.58,30.0,11.4,Slow Moving
44107,435,15.99,6955.650000000001,117.0,3.717948717948718,Slow Moving
44138,187,12.99,2429.13,147.0,1.272108843537415,Normal
44145,652,9.99,6513.4800000000005,699.0,0.932761087267525,Normal
44148,122,6.99,852.78,459.0,0.2657952069716776,Fast Moving
44174,170,37.99,6458.3,0.0,inf,Dead Stock
44176,24,12.49,299.76,0.0,inf,Dead Stock
44177,23,16.99,390.77,0.0,inf,Dead Stock
44182,332,15.99,5308.68,194.0,1.711340206185567,Normal
44186,192,44.99,8638.08,16.0,12.0,Slow Moving
44199,119,12.99,1545.81,0.0,inf,Dead Stock
44207,121,9.99,1208.79,55.0,2.2,Slow Moving
44208,1158,18.99,21990.42,589.0,1.966044142614601,Normal
44217,427,15.989999999999998,6827.73,102.0,4.186274509803922,Slow Moving
44220,8,32.99,263.92,1.0,8.0,Slow Moving
44221,4,15.99,63.96,12.0,0.3333333333333333,Fast Moving
44228,2805,11.99,33631.95,1189.0,2.359125315391085,Slow Moving
44232,15,31.99,479.84999999999997,0.0,inf,Dead Stock
44233,658,9.99,6573.42,343.0,1.9183673469387754,Normal
44234,1089,13.99,15235.11,311.0,3.5016077170418005,Slow Moving
44238,191,7.99,1526.0900000000001,54.0,3.537037037037037,Slow Moving
44249,22,9.99,219.78,0.0,inf,Dead Stock
44266,843,8.99,7578.570000000001,189.0,4.4603174603174605,Slow Moving
44269,265,10.99,2912.35,55.0,4.818181818181818,Slow Moving
44278,11,18.99,208.89,1.0,11.0,Slow Moving
44291,7,15.99,111.93,0.0,inf,Dead Stock
44292,233,12.990000000000002,3026.6700000000005,99.0,2.3535353535353534,Slow Moving
44302,32,7.99,255.68,15.0,2.1333333333333333,Slow Moving
44325,2,52.49,104.98,0.0,inf,Dead Stock
44334,1192,11.99,14292.08,1600.0,0.745,Normal
44337,479,12.99,6222.21,315.0,1.5206349206349206,Normal
44339,12,12.99,155.88,0.0,inf,Dead Stock
44340,460,12.99,5975.400000000001,315.0,1.4603174603174602,Normal
44362,437,10.99,4802.63,316.0,1.3829113924050633,Normal
44369,12,4.99,59.88,0.0,inf,Dead Stock
44370,9,9.99,89.91,0.0,inf,Dead Stock
44394,12,13.99,167.88,12.0,1.0,Normal
44411,66,29.99,1979.34,0.0,inf,Dead Stock
44452,449,10.99,4934.51,362.0,1.2403314917127073,Normal
44455,182,13.99,2546.18,0.0,inf,Dead Stock
44493,207,46.99,9726.93,37.0,5.594594594594595,Slow Moving
44494,3315,6.79,22508.85,946.0,3.504228329809725,Slow Moving
