Brand,Revenue,Quantity,Transactions,Revenue %,Cumulative %,Category
36378,59027.29,5371,1400,0.17811829427518458,23.35933472570901,A
6983,58963.11,3689,947,0.1779246273776092,23.537259353086622,A
5299,58281.07,2493,1093,0.17586653185217604,23.713125884938798,A
3746,57324.87,4413,1397,0.1729811425180912,23.886107027456887,A
811,55210.11,1789,647,0.16659973073378959,24.052706758190677,A
6967,55113.56,2644,737,0.16630838547107687,24.219015143661753,A
6682,55041.69,4431,1216,0.16609151354946983,24.385106657211225,A
2752,54342.58,1542,754,0.16398190830229137,24.549088565513514,A
2015,53722.92,2308,1035,0.1621120480693286,24.711200613582843,A
3630,52581.31,1969,1019,0.15866717323385007,24.869867786816695,A
6654,51277.23,1177,476,0.15473203568648203,25.024599822503177,A
3243,51236.43,4307,1496,0.15460891930410314,25.17920874180728,A
39335,51190.85,3415,1021,0.15447137899261226,25.33368012079989,A
3878,49008.24,4376,1588,0.14788522587143796,25.481565346671328,A
1180,48852.399999999994,2660,1211,0.14741496957168498,25.628980316243013,A
1883,47907.369999999995,2663,1188,0.1445632863648348,25.773543602607848,A
508,47883.75,3625,867,0.1444920116356243,25.918035614243472,A
482,47778.09,2191,798,0.14417317641596375,26.062208790659437,A
3684,47546.2,4730,1489,0.14347343480052668,26.205682225459963,A
3246,47492.37,5403,1475,0.1433109996323048,26.34899322509227,A
2760,46811.92,1208,728,0.1412577020247143,26.490250927116982,A
5440,46787.880000000005,1212,695,0.14118515992097933,26.63143608703796,A
497,46756.61,2339,604,0.14109080087007275,26.772526887908036,A
3728,46736.88,1812,949,0.14103126444300573,26.91355815235104,A
22143,46523.13,2887,844,0.140386261336793,27.053944413687834,A
5391,46412.98,2902,1326,0.140053877279954,27.193998290967787,A
3040,46380.6,1940,823,0.13995616873923275,27.33395445970702,A
3276,46319.1,3090,1123,0.13977058889814697,27.473725048605168,A
5242,46250.12,1388,821,0.13956243772029175,27.61328748632546,A
1384,45659.56,1744,871,0.13778038843652565,27.751067874761986,A
3798,45622.25,1675,492,0.1376678033329336,27.88873567809492,A
2418,44219.68,1932,1013,0.1334354664595731,28.022171144554495,A
3776,44045.57,1643,853,0.1329100793680049,28.1550812239225,A
6937,43769.04,3296,1031,0.13207563394596505,28.287156857868467,A
5311,43341.17,1183,680,0.13078451123693466,28.417941369105403,A
4198,43256.939999999995,1706,1015,0.13053034229360694,28.54847171139901,A
3769,43103.68,4732,1491,0.13006787129450442,28.678539582693514,A
32906,42906.98,3602,1097,0.12947431755886912,28.808013900252384,A
6479,42221.77,4223,1089,0.12740665637333443,28.93542055662572,A
1789,41878.13,1787,915,0.12636970260763172,29.06179025923335,A
3668,41313.39,961,583,0.12466556668153776,29.18645582591489,A
8202,41241.17,2083,987,0.12444763861449364,29.310903464529385,A
32831,40570.69,4031,1155,0.12242442606406781,29.433327890593453,A
8678,40095.58,2842,878,0.12099075389661638,29.55431864449007,A
8339,40081.68,932,652,0.12094880983497261,29.67526745432504,A
3238,39782.88,1312,740,0.12004716338755099,29.79531461771259,A
11214,39733.42,534,222,0.11989791494950056,29.915212532662093,A
7865,39353.39,1061,445,0.11875115223392613,30.03396368489602,A
41034,39157.16,3780,1224,0.11815901675073491,30.152122701646753,A
3253,38974.67,3133,1173,0.11760834251984477,30.269731044166598,A
31465,38858.01,2399,1198,0.11725631415787621,30.386987358324475,A
36380,38331.63,3837,920,0.11566793177168548,30.50265529009616,A
13665,38294.52,2948,894,0.11555595017977177,30.618211240275933,A
2143,37761.590000000004,2441,1096,0.11394780278611584,30.732159043062047,A
32907,37598.02,3798,1088,0.11345422075999549,30.84561326382204,A
5735,37372.23,2877,1114,0.11277288625074744,30.95838615007279,A
3485,37300.2,1680,978,0.11255553151979769,31.07094168159259,A
3344,37165.0,1700,932,0.11214755762524817,31.18308923921784,A
18013,37033.31,5269,1315,0.11175017536065328,31.294839414578494,A
3840,36770.299999999996,1670,943,0.11095652732806839,31.40579594190656,A
5191,36743.22,3678,1544,0.11087481184682284,31.516670753753385,A
4225,36643.369999999995,1463,711,0.11057350864141771,31.627244262394804,A
7878,36018.85,2315,669,0.10868898307467159,31.735933245469475,A
8504,35344.99,2801,1007,0.10665557117688201,31.84258881664636,A
38370,35305.31,2769,827,0.1065358344599018,31.94912465110626,A
857,35256.24,1476,742,0.10638776286962409,32.05551241397588,A
3982,35192.43,1657,905,0.10619521246865364,32.16170762644454,A
1345,35017.0,900,538,0.10566584220000846,32.26737346864455,A
3488,34688.22,1578,923,0.10467372935200553,32.37204719799656,A
1375,34526.32,2368,1213,0.10418518664839925,32.47623238464496,A
3997,34227.979999999996,1702,974,0.10328492827783779,32.579517312922796,A
11213,34144.11,1589,531,0.10303184565553106,32.682549158578325,A
33149,34131.41,3459,1065,0.10299352266395725,32.78554268124228,A
1220,34109.840000000004,1016,646,0.10292843392944963,32.88847111517173,A
6349,33929.46,4854,1369,0.10238412674676584,32.990855241918496,A
3804,33052.92,3308,1469,0.09973911611415895,33.090594358032654,A
8691,33049.92,2008,1073,0.09973006343898404,33.19032442147164,A
2932,33013.68,1032,667,0.09962070712287105,33.28994512859451,A
1868,32977.509999999995,449,314,0.09951156203584546,33.389456690630354,A
4330,32962.18,1182,751,0.09946530286570167,33.48892199349606,A
29248,32911.87,3013,880,0.09931348950301833,33.588235482999075,A
2646,32895.44,556,400,0.09926391101864372,33.68749939401772,A
33874,32893.090000000004,3291,1198,0.09925681975642338,33.78675621377415,A
3879,32835.32,2668,1326,0.09908249540813839,33.88583870918229,A
44712,32807.71,1629,520,0.09899918062094525,33.98483788980323,A
3980,32631.84,816,581,0.09846848262660776,34.08330637242984,A
5312,32551.96,1404,812,0.09822744006228368,34.18153381249212,A
4066,31792.28,1672,936,0.09593506130332367,34.27746887379544,A
18152,31728.09,3891,932,0.0957413642301644,34.37321023802561,A
3726,31692.52,6348,1792,0.09563402967817382,34.46884426770378,A
43872,31553.96,1604,560,0.09521591678742837,34.56406018449121,A
4221,31392.55,1745,882,0.09472885268743399,34.65878903717864,A
8781,31245.6,1840,703,0.09428542248178269,34.753074459660425,A
4689,30978.05,595,228,0.0934780747340998,34.846552534394526,A
3696,30885.22,2928,1303,0.09319795478860399,34.93975048918313,A
4245,30826.14,2386,989,0.09301967743882598,35.03277016662196,A
24325,30411.379999999997,1662,516,0.09176811492030995,35.12453828154227,A
22899,30011.32,2968,805,0.09056091051015103,35.21509919205242,A
800,29952.89,911,320,0.09038459457332758,35.30548378662575,A
8506,29822.960000000003,904,431,0.08999252321150199,35.39547630983725,A
4722,29782.56,744,386,0.08987061385247978,35.48534692368973,A
16794,29720.309999999998,1569,606,0.08968277084260026,35.57502969453233,A
25197,29698.02,198,8,0.08961550946605065,35.66464520399838,A
2520,29521.24,476,363,0.08908206549357679,35.75372726949196,A
1869,29445.21,479,313,0.0888526405290605,35.84257991002102,A
1545,29413.94,1006,696,0.08875828147815396,35.93133819149918,A
5105,29410.01,1199,684,0.08874642247367483,36.020084613972855,A
1231,29331.420000000002,2258,1282,0.08850927255967596,36.10859388653253,A
2164,29284.82,1718,960,0.08836865433862559,36.196962540871155,A
35914,28969.02,3598,1042,0.08741570939854612,36.284378250269704,A
6451,28854.96,2880,959,0.08707152668839582,36.3714497769581,A
1767,28788.48,1152,637,0.0868709194065197,36.45832069636462,A
3436,28646.62,1138,730,0.08644284857308183,36.5447635449377,A
27854,28482.39,1857,675,0.08594727495842303,36.63071081989612,A
4264,28386.46,1754,924,0.08565780058191313,36.716368620478036,A
8111,28258.56,28544,2064,0.08527185486362257,36.80164047534166,A
4269,28081.38,2162,1156,0.08473720386779204,36.886377679209446,A
2788,27948.74,626,430,0.08433695492272511,36.97071463413217,A
8612,27835.420000000002,458,332,0.08399500520578462,37.05470963933796,A
5101,27656.16,1984,938,0.08345407768849948,37.13816371702646,A
6565,27615.12,2788,991,0.08333023709210663,37.221493954118564,A
8622,27551.100000000002,190,100,0.08313705300387393,37.30463100712244,A
4678,27519.03,1197,703,0.08304027990625408,37.387671287028695,A
26383,27397.25,2275,672,0.08267280164532034,37.47034408867402,A
8778,27389.440000000002,556,398,0.08264923451428165,37.552993323188296,A
11826,27359.8,3270,987,0.08255979408355346,37.63555311727185,A
1921,27353.989999999998,401,280,0.08254226206929804,37.71809537934114,A
40425,27288.31,2073,725,0.08234406883413523,37.800439448175275,A
16819,26614.81,2219,474,0.08031174325736665,37.880751191432644,A
2665,26608.329999999998,1167,791,0.08029218947898882,37.96104338091163,A
812,26600.239999999998,1176,582,0.08026777743160046,38.041311158343234,A
3549,26542.93,1007,576,0.08009484116017566,38.12140599950341,A
1770,26508.170000000002,683,457,0.0799899508304823,38.20139595033389,A
5337,26354.309999999998,969,597,0.07952566929634478,38.280921619630234,A
2426,26285.190000000002,481,360,0.07931709566031474,38.36023871529055,A
15094,26259.47,1853,654,0.07923948405848179,38.43947819934903,A
4368,26240.280000000002,772,549,0.07918157711294624,38.51865977646198,A
5891,26095.68,1632,965,0.0787452381695153,38.5974050146315,A
34134,25980.3,2870,1090,0.07839707228228804,38.675802086913784,A
2889,25963.13,787,163,0.07834526080470361,38.75414734771849,A
8526,25813.23,877,605,0.07789292880179698,38.83204027652028,A
11828,25813.15,3085,934,0.07789268739712564,38.909932963917406,A
2834,25718.94,1556,829,0.07760840322104938,38.987541367138455,A
171,25694.9,510,382,0.07753586111731439,39.06507722825577,A
3351,25552.96,1504,918,0.07710754887920519,39.14218477713497,A
2656,25543.91,1009,630,0.07708023997576087,39.219265017110736,A
5921,25307.079999999998,1092,707,0.0763655916218691,39.29563060873261,A
14706,25282.5,2600,833,0.07629142003660262,39.37192202876921,A
1269,25221.629999999997,937,622,0.07610774125730359,39.448029770026515,A
24829,25188.22,2278,945,0.07600692463143895,39.52403669465795,A
38899,24927.86,1914,729,0.07522127312859192,39.59925796778654,A
8746,24812.62,3538,1010,0.07487352969953949,39.67413149748608,A
24379,24797.91,1909,470,0.07482914141559849,39.74896063890168,A
13430,24613.73,2227,838,0.07427336751102649,39.823234006412704,A
14672,24582.07,1153,405,0.07417783161234721,39.89741183802505,A
782,24530.31,469,204,0.07402164278999601,39.971433480815044,A
28147,24528.79,1921,689,0.07401705610124071,40.045450536916285,A
4174,24471.039999999997,896,628,0.07384279210412358,40.11929332902041,A
12771,24469.29,1771,672,0.07383751137693821,40.193130840397345,A
32826,24300.5,698,249,0.07332817769601353,40.26645901809336,A
1634,24225.01,699,434,0.07310038221302873,40.339559400306385,A
40545,24178.87,1613,572,0.07296115206883853,40.41252055237522,A
32924,24068.41,559,243,0.07262783256889813,40.48514838494412,A
4437,23693.850000000002,615,438,0.07149757589772598,40.55664596084184,A
1956,23693.05,395,295,0.07149516185101266,40.62814112269285,A
42764,23631.14,2138,658,0.07130834481098633,40.69944946750384,A
5315,23594.68,932,604,0.07119832463202719,40.77064779213587,A
6725,23546.77,1623,946,0.07105375340948378,40.841701545545355,A
2645,23476.62,738,514,0.07084207168831033,40.912543617233666,A
4673,23446.649999999998,335,206,0.07075163546331292,40.983295252696976,A
2492,23425.739999999998,426,35,0.07068853831734376,41.05398379101432,A
44547,23331.67,333,151,0.07040467659944231,41.12438846761376,A
35472,23285.64,1836,729,0.07026577838667519,41.19465424600044,A
1278,23232.370000000003,663,486,0.07010503305115262,41.26475927905159,A
6574,23217.83,1517,878,0.0700611577521382,41.334820436803724,A
597,23119.739999999998,826,492,0.06976516544950234,41.40458560225323,A
8626,22975.949999999997,1205,768,0.06933127072836863,41.4739168729816,A
43223,22902.71,2157,711,0.06911026475176503,41.54302713773336,A
1892,22889.79,23121,2016,0.06907127789734506,41.612098415630705,A
27351,22772.829999999998,1317,801,0.068718344267859,41.68081675989856,A
8107,22759.120000000003,588,412,0.06867697354230964,41.74949373344087,A
8670,22757.86,1914,773,0.06867317141873618,41.81816690485961,A
44038,22578.64,2036,909,0.06813236460378672,41.88629926946339,A
14622,22538.8,1620,643,0.06801214507746384,41.954311414540854,A
2756,22462.51,749,537,0.06778193554776571,42.02209335008862,A
10058,22375.56,1544,685,0.06751955884561275,42.08961290893423,A
35913,22281.35,2765,1021,0.06723527466953647,42.15684818360376,A
3612,22253.52,2448,1080,0.06715129601949718,42.22399947962326,A
34133,22105.61,2439,1044,0.0667049689577899,42.290704448581046,A
3694,22075.809999999998,1219,693,0.06661504571771908,42.357319494298764,A
2767,22058.97,103,89,0.0665642300344039,42.423883724333166,A
5491,21943.73,11027,1697,0.06621648660535145,42.490100210938515,A
29169,21856.49,1351,860,0.06595323481126492,42.55605344574978,A
4429,21785.449999999997,955,626,0.0657388674631229,42.62179231321291,A
4265,21782.18,1982,1188,0.06572900004718224,42.68752131326009,A
3529,21780.6,1540,835,0.06572423230492346,42.753245545565015,A
567,21742.5,750,344,0.06560926333020202,42.81885480889522,A
8358,21729.129999999997,1087,655,0.06556891857450581,42.88442372746972,A
3960,21724.3,1570,697,0.0655543437674742,42.9499780712372,A
19948,21639.49,1351,453,0.06529842464027934,43.01527649587748,A
28947,21604.63,1737,747,0.06519323255474681,43.08046972843223,A
6256,21541.59,2685,1014,0.06500300567373792,43.145472734105965,A
25269,21518.12,2388,826,0.06493218357828616,43.21040491768425,A
32908,21496.96,1804,741,0.06486833204271908,43.27527324972697,A
4153,21391.78,1772,866,0.06455094525108653,43.33982419497806,A
6918,21232.88,1312,839,0.06407145522265517,43.40389565020071,A
4218,21209.64,1236,855,0.06400132716563349,43.467896977366344,A
8498,21029.56,1644,767,0.06345792525046721,43.53135490261681,A
43434,21023.86,814,402,0.06344072516763487,43.59479562778445,A
3456,20990.36,964,448,0.06333963696151497,43.658135264745965,A
1465,20923.25,1375,806,0.06313712861785212,43.72127239336382,A
305,20880.54,746,463,0.06300824869894522,43.78428064206276,A
6857,20786.46,2570,997,0.06272435680545987,43.84700499886822,A
2973,20742.57,743,502,0.06259191616765085,43.90959691503587,A
2517,20730.969999999998,303,235,0.06255691249030783,43.97215382752618,A
8451,20698.87,1213,756,0.062460048865936244,44.034613876392115,A
8462,20679.629999999997,837,580,0.06240199104248111,44.09701586743459,A
6281,20619.74,1426,867,0.062221269470405884,44.159237136905,A
32648,20599.8,1820,774,0.06216109935607661,44.221398236261074,A
3938,20540.629999999997,1137,760,0.06198255042604335,44.28338078668712,A
3706,20421.98,1202,773,0.061624517122875436,44.34500530380999,A
3234,20350.93,307,237,0.06141011959914951,44.40641542340914,A
40096,20345.539999999997,846,553,0.06139385495941858,44.46780927836856,A
27461,20345.26,2074,671,0.06139301004306892,44.52920228841163,A
12220,20301.41,2055,751,0.06126069010759557,44.59046297851923,A
18347,20266.67,1433,626,0.06115586012907004,44.6516188386483,A
2723,20234.12,588,395,0.06105763860342221,44.71267647725172,A
5153,20163.39,1261,766,0.060844206698381614,44.7735206839501,A
38133,20155.49,2851,1094,0.06082036798708767,44.834341051937194,A
6249,20080.57,1543,651,0.0605942925123861,44.89493534444958,A
5356,20059.920000000002,2008,1161,0.06053197993159878,44.955467324381175,A
1396,20047.2,1280,759,0.060493596588857126,45.01596092097003,A
38888,20007.91,709,332,0.06037503671964964,45.07633595768968,A
3680,19925.55,745,485,0.06012651061051429,45.136462468300195,A
8066,19754.41,2159,965,0.059610085667369264,45.19607255396756,A
6595,19710.81,1819,721,0.059478520121493815,45.255551074089055,A
3050,19643.15,2185,966,0.05927435212071555,45.31482542620977,A
2531,19625.18,282,203,0.05922012659641781,45.37404555280619,A
21985,19594.87,1681,794,0.05912866440156724,45.43317421720776,A
1358,19593.84,316,267,0.05912555631642385,45.49229977352418,A
3637,19578.29,3701,1547,0.05907863328343388,45.551378406807615,A
5447,19390.59,1941,1116,0.058512237573323314,45.60989064438094,A
8472,19355.61,739,526,0.058406683380783794,45.66829732776172,A
19848,19311.83,1789,771,0.05827457467439786,45.72657190243612,A
44334,19280.0,1600,623,0.058178525790791996,45.784750428226914,A
8441,19197.13,1537,758,0.057928460726876914,45.84267888895379,A
5661,19180.22,1378,753,0.0578774338144743,45.90055632276827,A
1378,19122.35,2015,1299,0.05770280771035017,45.958259130478616,A
7345,19120.02,1898,732,0.05769577679929766,46.015954907277916,A
807,19035.489999999998,1051,516,0.05744070258845244,46.07339560986637,A
10266,19016.77,1123,473,0.057384213895360976,46.13077982376173,A
3606,19008.0,19200,2077,0.0573577499082663,46.18813757366999,A
15393,19007.73,2277,862,0.05735693516750055,46.24549450883749,A
3295,18967.58,1642,974,0.05723578019807627,46.302730289035566,A
2062,18912.039999999997,296,247,0.05706818500500466,46.35979847404057,A
4296,18910.38,1462,839,0.05706317585807455,46.41686164989865,A
3859,18789.1,2090,1264,0.056697206376336615,46.473558856274984,A
35442,18761.68,1432,525,0.05661446492523788,46.53017332120022,A
5292,18710.559999999998,944,617,0.05646020734025732,46.58663352854048,A
1379,18673.2,1280,909,0.0563474713587457,46.64298099989923,A
8815,18621.87,1713,584,0.056192580086502894,46.69917357998573,A
2436,18527.64,1236,869,0.055908235559258786,46.75508181554499,A
35464,18509.87,349,170,0.05585461354663937,46.81093642909163,A
23143,18490.19,1731,562,0.055795227997491925,46.866731657089126,A
39087,18460.25,1475,839,0.05570488229924627,46.92243653938837,A
3894,18424.07,1343,780,0.055595707036636785,46.97803224642501,A
19121,18356.69,1531,552,0.05539238395220818,47.03342463037722,A
1962,18348.3,1270,755,0.05536706663730232,47.08879169701452,A
4226,18336.04,1396,885,0.05533007137142083,47.14412176838594,A
1380,18258.29,371,276,0.055095456206470945,47.19921722459242,A
14551,18241.17,2283,595,0.05504379560680608,47.25426102019922,A
5111,18226.89,18411,1962,0.05500070487297348,47.3092617250722,A
32915,18202.73,1027,405,0.05492780066223149,47.36418952573443,A
415,18177.34,866,468,0.05485118485466779,47.4190407105891,A
822,18164.27,673,431,0.05481174536648908,47.47385245595559,A
35412,18069.56,1392,568,0.05452595241121699,47.528378408366805,A
1955,18030.12,1388,890,0.05440693990825076,47.58278534827505,A
4798,18027.41,9059,1736,0.05439876232500941,47.63718411060006,A
8480,17955.899999999998,1010,529,0.05418297672442334,47.69136708732449,A
10727,17953.14,1850,706,0.05417464826326242,47.74554173558775,A
5392,17944.93,907,615,0.05414987410886706,47.799691609696616,A
3724,17936.03,997,665,0.054123017839181484,47.8538146275358,A
3444,17903.52,448,338,0.05402491701586931,47.90783954455166,A
31915,17879.14,1554,536,0.053951348942281166,47.96179089349395,A
6692,17782.45,1763,686,0.05365958122139364,48.015450474715344,A
3782,17608.66,734,437,0.05313515974851076,48.06858563446386,A
15527,17590.56,1744,716,0.0530805419416221,48.12166617640548,A
31489,17539.21,1579,724,0.05292559031821146,48.174591766723694,A
8513,17507.53,1947,897,0.05282999406836435,48.227421760792055,A
4380,17485.59,1241,286,0.0527637888372518,48.28018554962931,A
24455,17452.86,832,377,0.05266502415109347,48.332850573780405,A
115,17437.77,623,387,0.05261948919496365,48.38547006297537,A
10421,17432.3,1570,870,0.052602983150561375,48.438073046125936,A
3834,17390.670000000002,1133,695,0.05247736219471747,48.49055040832065,A
18988,17386.95,1205,735,0.05246613687750057,48.54301654519815,A
4881,17331.329999999998,867,360,0.052298300279757626,48.59531484547791,A
3835,17313.63,1537,927,0.05224488949622563,48.64755973497413,A
3272,17296.48,952,647,0.052193138369809024,48.69975287334394,A
821,17272.57,443,310,0.05212098854866494,48.751873861892605,A
23355,17253.49,1151,359,0.05206341353455249,48.80393727542716,A
3397,17224.809999999998,619,354,0.05197686995988028,48.85591414538704,A
3636,17187.06,2594,1301,0.05186295713059593,48.907777102517635,A
824,17165.64,636,426,0.051798321029847036,48.959575423547484,A
4267,17036.8,720,516,0.05140953880666832,49.01098496235415,A
1348,17006.54,1046,767,0.051318227489737335,49.06230318984389,A
3389,16973.01,999,617,0.05121704875686568,49.113520238600756,A
3787,16970.77,1023,658,0.05121028942606842,49.16473052802682,A
35916,16958.02,2098,865,0.051171815556575025,49.215902343583394,A
40097,16943.829999999998,717,426,0.051128996402997666,49.26703133998639,A
3851,16917.420000000002,1058,696,0.0510493026858745,49.318080642672264,A
4563,16909.23,977,619,0.05102458888264698,49.36910523155491,A
5109,16861.87,1213,758,0.05088167731721897,49.41998690887213,A
2522,16841.5,350,271,0.0508202096527813,49.47080711852492,A
3038,16785.55,1545,795,0.05065137726076911,49.52145849578569,A
2894,16748.69,931,569,0.05054015005845332,49.57199864584414,A
23739,16689.42,1246,509,0.050361299372580895,49.62235994521672,A
1373,16684.95,1155,723,0.05034781088657028,49.67270775610329,A
3827,16666.170000000002,1283,646,0.050291141139975314,49.722998897243265,A
3511,16658.54,1646,948,0.05026811716944711,49.77326701441271,A
8838,16657.61,1039,515,0.05026531084014288,49.823532325252856,A
8517,16655.16,784,531,0.050257917822083366,49.873790243074936,A
3761,16652.53,347,119,0.050249981643513346,49.924040224718446,A
538,16649.86,1314,836,0.05024192476260768,49.974282149481056,A
4181,16594.16,1384,809,0.050073846760193406,50.02435599624125,A
3896,16532.25,5025,1857,0.049887029720167064,50.074243025961415,A
39348,16496.14,1386,659,0.049778065686645,50.12402109164806,A
3614,16488.17,683,401,0.04975401574626363,50.17377510739433,A
4478,16478.84,916,641,0.04972586192646965,50.223500969320796,A
2373,16465.6,1140,722,0.049685909453364346,50.27318687877416,A
31909,16459.09,791,432,0.04966626514823478,50.322853143922394,A
5297,16449.36,1064,716,0.04963690430508414,50.372490048227476,A
6498,16420.21,1079,646,0.04954894247796788,50.422038990705445,A
13215,16411.19,631,31,0.04952172410127529,50.47156071480672,A
5849,16366.48,952,481,0.04938680906558514,50.52094752387231,A
41159,16307.71,629,313,0.04920946715890853,50.57015699103122,A
2100,16273.710000000001,1629,821,0.049106870173592825,50.619263861204814,A
5616,16271.859999999999,814,567,0.04910128769056829,50.66836514889538,A
3310,16197.19,2781,1338,0.048875966605464644,50.71724111550085,A
43362,16188.16,148,80,0.04884871805318815,50.766089833554034,A
14701,16174.03,1947,804,0.04880607995311429,50.81489591350715,A
2374,16099.150000000001,385,274,0.0485801251807484,50.8634760386879,A
5197,16004.98,2002,1112,0.048295961707007784,50.911772000394905,A
8258,15984.67,533,361,0.048234675096073605,50.96000667549098,A
46447,15920.55,1345,651,0.04804118925200174,51.008047864742984,A
8473,15919.960000000001,404,312,0.04803940889255068,51.056087273635534,A
20533,15916.75,1225,449,0.04802972253011351,51.104116996165644,A
3364,15907.84,616,436,0.048002836084844014,51.152119832250484,A
5847,15849.249999999998,675,481,0.0478260373386779,51.199945869589165,A
5382,15639.75,1225,711,0.04719385885562962,51.24713972844479,A
8023,15633.390000000001,3211,1206,0.047174667184258806,51.29431439562905,A
5444,15612.189999999999,781,413,0.047110694946356065,51.341425090575406,A
1237,15601.83,317,234,0.047079433041418685,51.388504523616824,A
1212,15596.83,717,378,0.047064345249460494,51.435568868866284,A
6174,15593.130000000001,1559,647,0.04705318028341143,51.4826220491497,A
40098,15565.48,652,442,0.04696974479388263,51.52959179394358,A
1637,15497.11,1389,700,0.0467634343266463,51.57635522827023,A
443,15483.810000000001,419,305,0.046723300800037504,51.62307852907027,A
16610,15462.93,1407,510,0.04666029418082009,51.66973882325109,A
8450,15446.91,809,511,0.04661195289538604,51.71635077614647,A
7715,15432.76,2624,658,0.04656925444414435,51.762920030590614,A
46476,15424.56,1544,618,0.046544510465332915,51.809464541055945,A
2287,15400.310000000001,369,267,0.04647133467433569,51.85593587573028,A
14539,15394.73,1027,381,0.04645449669851034,51.90239037242879,A
6855,15332.33,767,554,0.046266201054872086,51.94865657348366,A
3682,15332.019999999999,598,400,0.046265265611770676,51.99492183909543,A
46379,15291.46,854,460,0.04614287344340582,52.04106471253884,A
5765,15291.17,1083,661,0.046141998351472244,52.087206710890314,A
8288,15283.75,1025,433,0.04611960806820629,52.13332631895852,A
18950,15273.509999999998,849,334,0.046088708270275905,52.17941502722879,A
28889,15273.14,986,677,0.046087591773671,52.22550261900246,A
4488,15252.15,1385,367,0.046024253223030505,52.27152687222549,A
3452,15214.33,1897,788,0.04591012916465874,52.317437001390154,A
3534,15209.97,603,467,0.04589697261007119,52.36333397400023,A
2748,15209.550000000001,45,34,0.0458957052355467,52.40922967923577,A
3830,15185.67,633,365,0.04582364594115437,52.45505332517693,A
24631,15143.939999999999,606,262,0.04569772322947129,52.5007510484064,A
8102,15140.14,586,403,0.04568625650758307,52.54643730491398,A
40337,15133.95,1455,645,0.045667577821138824,52.59210488273512,A
1758,15122.230000000001,377,299,0.04563221203678882,52.63773709477191,A
6974,15114.22,1078,355,0.0456080413940718,52.683345136165975,A
28138,15110.85,1507,596,0.045597872222291974,52.72894300838827,A
4916,15094.89,1511,767,0.04554971199036142,52.77449272037863,A
2989,15079.42,58,28,0.04550303036204277,52.819995750740674,A
2721,15057.49,251,134,0.04543685530651414,52.865432606047186,A
31277,15030.6,940,367,0.04535571316136298,52.91078831920855,A
4829,15023.76,1224,657,0.04533507306196417,52.95612339227051,A
1398,15021.36,264,198,0.045327830921824235,53.00145122319234,A
41213,15006.96,836,366,0.045284378080984636,53.046735601273326,A
8296,14974.65,535,416,0.0451868807693508,53.091922482042676,A
3627,14941.13,1087,784,0.04508573221206307,53.13700821425474,A
45822,14897.81,1519,656,0.04495501158253729,53.18196322583728,A
32108,14884.66,934,467,0.04491533068968724,53.22687855652697,A
3025,14821.27,1223,404,0.04472404766324128,53.271602604190214,A
16262,14794.59,1041,482,0.044643539205352356,53.31624614339557,A
903,14790.519999999999,548,373,0.04463125774269838,53.36087740113827,A
43809,14785.27,1173,620,0.044615415561142284,53.40549281669941,A
1024,14783.88,512,109,0.044611221154977905,53.45010403785439,A
3158,14764.31,869,610,0.04455216753725354,53.49465620539164,A
10451,14716.27,1473,664,0.044407204032119216,53.53906340942376,A
18893,14715.27,1473,695,0.04440418647372758,53.58346759589749,A
8264,14683.82,1318,568,0.044309284262310546,53.6277768801598,A
15229,14682.48,352,183,0.04430524073406575,53.67208212089387,A
6264,14676.14,1886,582,0.04428610941386276,53.71636823030773,A
3808,14658.76,1124,743,0.044233664249016084,53.76060189455674,A
11141,14650.41,1459,694,0.0442084676364459,53.80481036219319,A
4089,14620.81,619,431,0.0441191479080534,53.84892951010124,A
3818,14564.59,441,339,0.04394950077527548,53.89287901087652,A
23095,14532.210000000001,2079,915,0.043851792234554224,53.936730803111075,A
4734,14513.14,886,529,0.04379424739602567,53.980525050507104,A
3316,14508.04,1196,391,0.04377885784822832,54.024303908355336,A
3899,14507.640000000001,3636,1374,0.043777650824871665,54.06808155918021,A
408,14499.939999999999,806,579,0.04375441562525604,54.111835974805466,A
36523,14450.36,964,474,0.04360480508019861,54.155440779885666,A
6599,14356.05,1095,488,0.043320219148283164,54.19876099903395,A
11825,14332.33,1717,736,0.0432486426632335,54.24200964169719,A
4359,14304.49,1151,538,0.04316463383761028,54.2851742755348,A
39413,14276.12,1588,664,0.0430790257060395,54.32825330124084,A
28856,14274.859999999999,714,333,0.04307522358246603,54.371328524823305,A
22447,14252.61,2039,739,0.043008082908252074,54.414336607731556,A
44511,14244.17,863,388,0.042982614715426644,54.45731922244698,A
6269,14209.02,1766,760,0.042876547537960545,54.50019576998494,A
5296,14205.099999999999,490,364,0.042864718709065316,54.543060488694,A
6869,14121.93,1407,451,0.042613748377632744,54.585674237071636,A
1281,14120.58,942,591,0.04260967467380403,54.62828391174544,A
3427,14115.72,528,392,0.04259500934002067,54.67087892108546,A
26399,14094.54,1746,751,0.04253109745328576,54.713410018538745,A
273,14088.88,612,387,0.04251401807278908,54.75592403661153,A
8021,14088.02,298,256,0.04251142297257228,54.798435459584105,A
4246,14076.800000000001,1820,1141,0.0424775659674181,54.84091302555152,A
10723,14048.73,1127,465,0.04239286310336479,54.88330588865489,A
24875,14028.93,2007,925,0.04233311544721036,54.9256390041021,A
5124,13993.05,195,160,0.042224845452118354,54.96786384955422,A
